,x1,y1
0,108.0,63.0
1,108.0,63.0
2,108.0,63.0
3,108.03457060255447,63.0
4,108.13709903531179,63.0
5,108.30581023591284,63.0
6,108.5389291419985,63.0
7,108.83468069120961,63.0
8,109.19128982118707,63.0
9,109.60698146957175,63.0
10,110.07998057400451,63.0
11,110.60851207212622,63.0
12,111.19080090157776,63.0
13,111.82507199999999,63.0
14,112.50955030503381,63.0
15,113.24246075432006,63.0
16,114.02202828549962,63.0
17,114.84647783621337,63.0
18,115.71403434410217,63.0
19,116.6229227468069,63.0
20,117.57136798196844,63.0
21,118.55759498722765,63.0
22,119.57982870022539,63.0
23,120.63629405860254,63.0
24,121.72521599999999,63.0
25,122.8448194620586,63.0
26,123.99332938241923,63.0
27,125.16897069872276,63.0
28,126.36996834861006,63.0
29,127.594547269722,63.0
30,128.84093239969945,63.0
31,130.1073486761833,63.0
32,131.3920210368144,63.0
33,132.69317441923366,63.0
34,134.00903376108187,63.0
35,135.33782399999998,63.0
36,136.67777007362884,63.0
37,138.0270969196093,63.0
38,139.38402947558228,63.0
39,140.74679267918856,63.0
40,142.1136114680691,63.0
41,143.48271077986476,63.0
42,144.85231555221637,63.0
43,146.22065072276484,63.0
44,147.585941229151,63.0
45,148.94641200901577,63.0
46,150.300288,63.0
47,151.64579413974454,63.0
48,152.9811553658903,63.0
49,154.30459661607813,63.0
50,155.61434282794892,63.0
51,156.90861893914348,63.0
52,158.18564988730276,63.0
53,159.4436606100676,63.0
54,160.6808760450789,63.0
55,161.89552112997745,63.0
56,163.0858208024042,63.0
57,164.25,63.0
58,164.25,63.0
59,165.04097469726563,63.01365380859375
60,165.831868828125,63.05438671875
61,166.62259995117188,63.12185595703125
62,167.413085625,63.21571875
63,168.20324340820312,63.33563232421875
64,168.992990859375,63.481253906250004
65,169.78224553710936,63.65224072265625
66,170.570925,63.84825
67,171.35894680664063,64.06893896484375
68,172.146228515625,64.31396484375
69,172.93268768554688,64.58298486328125
70,173.718241875,64.87565625
71,174.50280864257812,65.19163623046875
72,175.28630554687498,65.53058203125
73,176.06865014648437,65.89215087890625
74,176.84976,66.276
75,177.62955266601563,66.68178662109375
76,178.407945703125,67.10916796875
77,179.18485666992188,67.55780126953125
78,179.960203125,68.02734375
79,180.73390262695312,68.51745263671874
80,181.505872734375,69.02778515625
81,182.27603100585938,69.55799853515626
82,183.044295,70.10775
83,183.81058227539063,70.67669677734375
84,184.574810390625,71.26449609375
85,185.33689690429688,71.87080517578126
86,186.096759375,72.49528125
87,186.85431536132813,73.13758154296875
88,187.609482421875,73.79736328125
89,188.36217811523437,74.47428369140626
90,189.11231999999998,75.168
91,189.85982563476563,75.87816943359375
92,190.604612578125,76.60444921875
93,191.34659838867188,77.34649658203125
94,192.085700625,78.10396875
95,192.82183684570313,78.87652294921875
96,193.554924609375,79.66381640624999
97,194.28488147460936,80.46550634765626
98,195.01162499999998,81.28125
99,195.7350727441406,82.11070458984375
100,196.455142265625,82.95352734375
101,197.17175112304687,83.80937548828125
102,197.88481687499998,84.67790625
103,198.5942570800781,85.55877685546875
104,199.299989296875,86.45164453125
105,200.00193108398437,87.35616650390625
106,200.7,88.272
107,201.39411360351562,89.19880224609375
108,202.084189453125,90.13623046875
109,202.77014510742188,91.08394189453125
110,203.45189812499999,92.04159375
111,204.1293660644531,93.00884326171875
112,204.802466484375,93.98534765625001
113,205.47111694335936,94.97076416015625
114,206.135235,95.96475000000001
115,206.79473821289062,96.96696240234375
116,207.449544140625,97.97705859375
117,208.09957034179686,98.99469580078124
118,208.744734375,100.01953125
119,209.38495379882812,101.05122216796876
120,210.02014617187498,102.08942578125001
121,210.65022905273437,103.13379931640625
122,211.27512,104.184
123,211.89473657226563,105.23968505859375
124,212.508996328125,106.30051171875
125,213.11781682617186,107.36613720703124
126,213.72111562499998,108.43621875000001
127,214.3188102832031,109.51041357421875
128,214.91081835937499,110.58837890625
129,215.49705741210937,111.66977197265626
130,216.07744499999998,112.75425
131,216.65189868164063,113.84147021484375
132,217.220336015625,114.93108984375
133,217.78267456054687,116.02276611328125
134,218.33883187499998,117.11615625
135,218.8887255175781,118.21091748046875
136,219.432273046875,119.30670703125
137,219.96939202148437,120.40318212890625
138,220.5,121.5
139,220.5,121.5
140,221.03060751562498,122.59681787109375
141,221.567725125,123.69329296875
142,222.111270421875,124.78908251953125
143,222.661161,125.88384375
144,223.217314453125,126.97723388671875
145,223.779648375,128.06891015625
146,224.348080359375,129.15852978515625
147,224.922528,130.24575000000002
148,225.502908890625,131.33022802734374
149,226.08914062500003,132.41162109375
150,226.681140796875,133.48958642578125
151,227.278827,134.56378125
152,227.88211682812502,135.63386279296876
153,228.490927875,136.69948828124998
154,229.105177734375,137.76031494140625
155,229.72478400000003,138.816
156,230.34966426562502,139.86620068359375
157,230.979736125,140.91057421875
158,231.61491717187502,141.94877783203123
159,232.25512500000002,142.98046875
160,232.900277203125,144.00530419921876
161,233.55029137500003,145.02294140625
162,234.205085109375,146.03303759765626
163,234.864576,147.03525
164,235.52868164062502,148.02923583984375
165,236.197319625,149.01465234375002
166,236.870407546875,149.99115673828123
167,237.547863,150.95840625
168,238.229603578125,151.91605810546875
169,238.915546875,152.86376953125
170,239.605610484375,153.80119775390625
171,240.299712,154.72799999999998
172,240.99776901562504,155.64383349609375
173,241.69969912500002,156.54835546874997
174,242.405419921875,157.44122314453125
175,243.11484900000002,158.32209375000002
176,243.827903953125,159.19062451171874
177,244.544502375,160.04647265625002
178,245.26456185937502,160.88929541015625
179,245.988,161.71875
180,246.71473439062504,162.53449365234377
181,247.444682625,163.33618359375
182,248.17776229687502,164.12347705078125
183,248.91389100000004,164.89603125
184,249.65298632812502,165.65350341796875
185,250.39496587500003,166.39555078125002
186,251.13974723437502,167.12183056640623
187,251.88724800000003,167.832
188,252.637385765625,168.52571630859373
189,253.39007812500003,169.20263671875
190,254.14524267187502,169.86241845703125
191,254.90279700000002,170.50471875
192,255.66265870312503,171.12919482421876
193,256.42474537500004,171.73550390625
194,257.188974609375,172.32330322265625
195,257.955264,172.89225000000002
196,258.723531140625,173.44200146484374
197,259.493693625,173.97221484375
198,260.265669046875,174.48254736328124
199,261.039375,174.97265625
200,261.814729078125,175.44219873046876
201,262.59164887500003,175.89083203125003
202,263.37005198437504,176.31821337890625
203,264.149856,176.724
204,264.93097851562504,177.10784912109375
205,265.713337125,177.46941796875
206,266.49684942187497,177.80836376953127
207,267.281433,178.12434375
208,268.06700545312503,178.41701513671873
209,268.853484375,178.68603515625
210,269.640787359375,178.93106103515626
211,270.42883200000006,179.15175000000002
212,271.217535890625,179.34775927734376
213,272.006816625,179.51874609375
214,272.796591796875,179.66436767578125
215,273.586779,179.78428125
216,274.377295828125,179.87814404296876
217,275.16805987500004,179.94561328125
218,275.958988734375,179.98634619140623
219,276.75,180.0
220,276.75,180.0
221,277.91423177761084,180.0
222,279.1045801712998,180.0
223,280.31927022689706,180.0
224,281.5565269902329,180.0
225,282.8145755071375,180.0
226,284.091640823441,180.0
227,285.3859479849737,180.0
228,286.69572203756576,180.0
229,288.0191880270473,180.0
230,289.35457099924866,180.0
231,290.700096,180.0
232,292.05398807513143,180.0
233,293.4144722704733,180.0
234,294.77977363185573,180.0
235,296.1481172051089,180.0
236,297.5177280360631,180.0
237,298.8868311705484,180.0
238,300.2536516543952,180.0
239,301.6164145334335,180.0
240,302.9733448534936,180.0
241,304.3226676604057,180.0
242,305.662608,180.0
243,306.9913909181067,180.0
244,308.307241460556,180.0
245,309.6083846731781,180.0
246,310.8930456018032,180.0
247,312.15944929226146,180.0
248,313.40582079038313,180.0
249,314.6303851419985,180.0
250,315.83136739293764,180.0
251,317.0069925890308,180.0
252,318.15548577610815,180.0
253,319.27507199999997,180.0
254,320.3639763065364,180.0
255,321.4204237415477,180.0
256,322.442639350864,180.0
257,323.4288481803155,180.0
258,324.37727527573253,180.0
259,325.2861456829452,180.0
260,326.15368444778363,180.0
261,326.9781166160781,180.0
262,327.75766723365894,180.0
263,328.4905613463561,180.0
264,329.175024,180.0
265,329.8092802404207,180.0
266,330.39155511344853,180.0
267,330.92007366491356,180.0
268,331.39306094064614,180.0
269,331.8087419864763,180.0
270,332.1653418482344,180.0
271,332.4610855717506,180.0
272,332.694198202855,180.0
273,332.86290478737794,180.0
274,332.9654303711495,180.0
275,333.0,180.0
