,x1,y1,x2,y2,x3,y3,x4,y4
0,72.0,54.0,72.0,72.0,180.0,126.0,72.0,108.0
1,72.0,54.0,72.0,72.0,180.0,126.0,72.0,108.0
2,72.0,54.0,72.0,72.0,180.0,126.0,72.0,108.0
3,73.01408450704226,54.0,73.01408450704226,72.0,179.97220637105167,125.12903225806451,73.01408450704226,108.0
4,74.0281690140845,54.00000000000001,74.0281690140845,72.0,179.89003390285657,124.25806451612904,74.0281690140845,108.00000000000001
5,75.04225352112677,54.00000000000001,75.04225352112677,72.00000000000001,179.75529522338962,123.38709677419355,75.04225352112677,108.00000000000001
6,76.05633802816901,54.0,76.05633802816901,71.99999999999999,179.56980296062568,122.51612903225806,76.05633802816901,108.0
7,77.07042253521126,54.0,77.07042253521126,72.0,179.33536974253968,121.64516129032258,77.07042253521126,108.0
8,78.08450704225352,54.0,78.08450704225352,72.0,179.05380819710652,120.7741935483871,78.08450704225352,108.0
9,79.09859154929578,54.0,79.09859154929578,72.0,178.72693095230102,119.90322580645162,79.09859154929578,108.0
10,80.11267605633803,54.0,80.11267605633803,72.0,178.35655063609815,119.03225806451613,80.11267605633803,108.0
11,81.12676056338027,53.99999999999999,81.12676056338027,72.0,177.94447987647277,118.16129032258064,81.12676056338027,107.99999999999999
12,82.14084507042253,54.0,82.14084507042253,72.0,177.49253130139977,117.29032258064517,82.14084507042253,108.0
13,83.15492957746478,54.0,83.15492957746478,72.0,177.00251753885402,116.41935483870968,83.15492957746478,108.0
14,84.16901408450704,54.0,84.16901408450704,72.0,176.47625121681045,115.54838709677419,84.16901408450704,108.0
15,85.1830985915493,54.0,85.1830985915493,72.0,175.91554496324395,114.6774193548387,85.1830985915493,108.0
16,86.19718309859155,54.00000000000001,86.19718309859155,72.0,175.32221140612936,113.80645161290323,86.19718309859155,108.00000000000001
17,87.21126760563381,54.0,87.21126760563381,72.0,174.69806317344165,112.93548387096774,87.21126760563381,108.0
18,88.22535211267606,53.99999999999999,88.22535211267606,72.0,174.04491289315564,112.06451612903226,88.22535211267606,107.99999999999999
19,89.2394366197183,54.0,89.2394366197183,72.0,173.3645731932463,111.19354838709677,89.2394366197183,108.0
20,90.25352112676057,54.0,90.25352112676057,72.0,172.65885670168842,110.3225806451613,90.25352112676057,108.0
21,91.26760563380282,53.99999999999999,91.26760563380282,72.0,171.929576046457,109.45161290322581,91.26760563380282,107.99999999999999
22,92.28169014084507,54.0,92.28169014084507,72.0,171.17854385552684,108.58064516129032,92.28169014084507,108.0
23,93.29577464788733,54.0,93.29577464788733,72.0,170.4075727568729,107.70967741935485,93.29577464788733,108.0
24,94.30985915492957,54.0,94.30985915492957,72.0,169.61847537847,106.83870967741936,94.30985915492957,108.0
25,95.32394366197184,54.0,95.32394366197184,72.0,168.8130643482931,105.96774193548387,95.32394366197184,108.0
26,96.33802816901408,54.0,96.33802816901408,72.0,167.99315229431707,105.09677419354838,96.33802816901408,108.0
27,97.35211267605635,54.0,97.35211267605635,72.0,167.16055184451682,104.2258064516129,97.35211267605635,108.0
28,98.36619718309859,54.0,98.36619718309859,72.0,166.31707562686717,103.35483870967742,98.36619718309859,108.0
29,99.38028169014085,54.0,99.38028169014085,72.0,165.46453626934309,102.48387096774194,99.38028169014085,108.0
30,100.3943661971831,54.0,100.3943661971831,72.0,164.60474639991943,101.61290322580645,100.3943661971831,108.0
31,101.40845070422534,54.0,101.40845070422534,72.0,163.73951864657113,100.74193548387098,101.40845070422534,108.0
32,102.4225352112676,54.0,102.4225352112676,72.0,162.870665637273,99.87096774193549,102.4225352112676,108.0
33,103.43661971830986,54.0,103.43661971830986,72.0,162.0,99.0,103.43661971830986,108.0
34,104.4507042253521,54.0,104.4507042253521,72.0,162.0,99.0,104.4507042253521,108.0
35,105.46478873239437,54.0,105.46478873239437,72.0,160.58025951304853,97.65242746756087,105.46478873239437,108.0
36,106.47887323943662,54.0,106.47887323943662,72.0,159.1683918938621,96.44656655489139,106.47887323943662,108.0
37,107.49295774647888,54.0,107.49295774647888,72.0,157.77227001020557,95.37454439422658,107.49295774647888,108.0
38,108.50704225352112,54.0,108.50704225352112,72.0,156.399766729844,94.42848811780142,108.50704225352112,108.0
39,109.52112676056338,54.0,109.52112676056338,72.0,155.05875492054236,93.600524857851,109.52112676056338,108.0
40,110.53521126760563,54.0,110.53521126760563,72.0,153.75710745006563,92.88278174661029,110.53521126760563,108.0
41,111.54929577464789,54.0,111.54929577464789,72.0,152.50269718617875,92.26738591631434,111.54929577464789,108.0
42,112.56338028169014,54.0,112.56338028169014,72.0,151.30339699664674,91.74646449919814,112.56338028169014,108.0
43,113.57746478873239,54.0,113.57746478873239,72.0,150.16707974923457,91.31214462749672,113.57746478873239,108.0
44,114.59154929577466,54.0,114.59154929577466,72.0,149.10161831170723,90.9565534334451,114.59154929577466,108.0
45,115.6056338028169,54.0,115.6056338028169,72.0,148.11488555182973,90.67181804927831,115.6056338028169,108.0
46,116.61971830985917,54.0,116.61971830985917,72.0,147.21475433736697,90.45006560723137,116.61971830985917,108.0
47,117.63380281690141,54.0,117.63380281690141,72.0,146.409097536084,90.28342323953929,117.63380281690141,108.0
48,118.64788732394366,54.0,118.64788732394366,72.0,145.70578801574572,90.1640180784371,118.64788732394366,108.0
49,119.66197183098592,54.0,119.66197183098592,72.0,145.11269864411722,90.08397725615978,119.66197183098592,108.0
50,120.67605633802816,54.0,120.67605633802816,72.0,144.63770228896342,90.03542790494242,120.67605633802816,108.0
51,121.69014084507042,54.0,121.69014084507042,72.0,144.28867181804927,90.01049715701997,121.69014084507042,108.0
52,122.70422535211267,54.0,122.70422535211267,72.0,144.07348009913983,90.00131214462749,122.70422535211267,108.0
53,123.71830985915494,54.0,123.71830985915494,72.0,144.0,90.0,123.71830985915494,108.0
54,124.73239436619718,54.0,124.73239436619718,72.0,144.0,90.0,124.73239436619718,108.0
55,125.74647887323944,54.0,125.74647887323944,72.0,142.98591549295773,90.0,125.74647887323944,108.0
56,126.7605633802817,54.0,126.7605633802817,72.0,141.9718309859155,90.0,126.7605633802817,108.0
57,127.77464788732395,54.0,127.77464788732395,72.0,140.95774647887325,90.0,127.77464788732395,108.0
58,128.7887323943662,54.0,128.7887323943662,72.0,139.94366197183098,90.0,128.7887323943662,108.0
59,129.80281690140845,54.0,129.80281690140845,72.0,138.92957746478874,90.0,129.80281690140845,108.0
60,130.8169014084507,54.0,130.8169014084507,72.0,137.9154929577465,90.0,130.8169014084507,108.0
61,131.83098591549296,54.0,131.83098591549296,72.0,136.90140845070422,90.0,131.83098591549296,108.0
62,132.8450704225352,54.0,132.8450704225352,72.0,135.88732394366198,90.0,132.8450704225352,108.0
63,133.85915492957747,54.0,133.85915492957747,72.0,134.8732394366197,90.0,133.85915492957747,108.0
64,134.8732394366197,54.0,134.8732394366197,72.0,133.85915492957747,90.0,134.8732394366197,108.0
65,135.88732394366198,54.0,135.88732394366198,72.0,132.8450704225352,90.0,135.88732394366198,108.0
66,136.90140845070422,54.0,136.90140845070422,72.0,131.83098591549296,90.0,136.90140845070422,108.0
67,137.9154929577465,54.0,137.9154929577465,72.0,130.8169014084507,90.0,137.9154929577465,108.0
68,138.92957746478874,54.0,138.92957746478874,72.0,129.80281690140845,90.0,138.92957746478874,108.0
69,139.94366197183098,54.0,139.94366197183098,72.0,128.7887323943662,90.00000000000001,139.94366197183098,108.0
70,140.95774647887325,54.0,140.95774647887325,72.0,127.77464788732394,90.0,140.95774647887325,108.0
71,141.9718309859155,54.0,141.9718309859155,72.0,126.7605633802817,90.0,141.9718309859155,108.0
72,142.98591549295773,54.0,142.98591549295773,72.0,125.74647887323944,90.0,142.98591549295773,108.0
73,144.0,54.0,144.0,72.0,124.73239436619717,89.99999999999999,144.0,108.0
74,144.0,54.0,144.0,72.0,123.71830985915493,89.99999999999999,144.0,108.0
75,144.07270233196158,54.000457247370825,144.09159373091796,72.0,122.70422535211267,90.0,144.07348009913983,108.00131214462749
76,144.28532235939645,54.00365797896662,144.35904742519844,72.0,121.69014084507042,90.0,144.28867181804927,108.01049715701997
77,144.62962962962962,54.01234567901235,144.7913698351313,72.0,120.67605633802816,90.0,144.6377022889634,108.03542790494241
78,145.0973936899863,54.02926383173297,145.37756971300632,72.0,119.66197183098592,90.0,145.11269864411722,108.08397725615978
79,145.68038408779148,54.057155921353456,146.10665581111337,72.0,118.64788732394366,90.0,145.70578801574572,108.1640180784371
80,146.37037037037038,54.098765432098766,146.96763688174232,72.0,117.63380281690141,90.0,146.40909753608398,108.28342323953929
81,147.159122085048,54.15683584819387,147.949521677183,72.0,116.61971830985917,90.0,147.21475433736697,108.45006560723138
82,148.0384087791495,54.23411065386374,149.04131894972522,72.0,115.6056338028169,90.0,148.1148855518297,108.67181804927831
83,149.0,54.333333333333336,150.23203745165887,72.0,114.59154929577466,90.0,149.10161831170726,108.95655343344511
84,150.03566529492454,54.457247370827616,151.51068593527376,72.0,113.57746478873239,90.0,150.16707974923457,109.31214462749672
85,151.1371742112483,54.60859625057156,152.86627315285978,72.0,112.56338028169013,90.0,151.30339699664674,109.74646449919814
86,152.2962962962963,54.79012345679012,154.2878078567067,72.0,111.54929577464787,90.0,152.50269718617875,110.26738591631432
87,153.50480109739368,55.00457247370828,155.7642987991044,72.0,110.53521126760563,90.0,153.7571074500656,110.88278174661029
88,154.75445816186556,55.25468678555098,157.28475473234278,72.0,109.52112676056338,90.0,155.05875492054236,111.600524857851
89,156.03703703703704,55.54320987654321,158.83818440871158,72.0,108.50704225352112,90.0,156.399766729844,112.42848811780144
90,157.3443072702332,55.87288523090992,160.41359658050072,72.0,107.49295774647888,90.0,157.77227001020557,113.37454439422656
91,158.66803840877915,56.246456332876086,162.0,72.0,106.47887323943662,90.0,159.16839189386206,114.44656655489138
92,160.0,56.666666666666664,162.0,72.0,105.46478873239437,90.0,160.58025951304853,115.65242746756087
93,161.33196159122085,57.13625971650663,163.12434895833334,72.09114583333333,104.45070422535211,90.0,162.0,117.0
94,162.6556927297668,57.657978966620945,164.24479166666666,72.35416666666667,103.43661971830986,90.0,162.0,117.0
95,163.96296296296296,58.23456790123457,165.357421875,72.7734375,102.4225352112676,90.0,162.870665637273,117.87096774193549
96,165.24554183813444,58.868770004572475,166.45833333333334,73.33333333333333,101.40845070422534,90.0,163.73951864657113,118.74193548387096
97,166.49519890260632,59.563328760859626,167.54361979166666,74.01822916666667,100.3943661971831,90.0,164.60474639991946,119.61290322580645
98,167.7037037037037,60.32098765432099,168.609375,74.8125,99.38028169014083,90.0,165.46453626934309,120.48387096774194
99,168.8628257887517,61.14449016918152,169.65169270833334,75.70052083333333,98.36619718309859,90.0,166.31707562686717,121.35483870967742
100,169.96433470507543,62.036579789666206,170.66666666666666,76.66666666666667,97.35211267605634,90.0,167.1605518445168,122.2258064516129
101,171.0,63.0,171.650390625,77.6953125,96.33802816901408,90.0,167.99315229431707,123.09677419354838
102,171.0,63.0,172.59895833333334,78.77083333333333,95.32394366197184,90.0,168.8130643482931,123.96774193548387
103,171.9634202103338,64.03566529492456,173.50846354166666,79.87760416666667,94.30985915492957,90.0,169.61847537847,124.83870967741936
104,172.85550983081848,65.13717421124828,174.375,81.0,93.29577464788733,90.0,170.4075727568729,125.70967741935483
105,173.679012345679,66.29629629629629,175.19466145833334,82.12239583333333,92.28169014084507,90.0,171.17854385552684,126.58064516129032
106,174.43667123914037,67.5048010973937,175.96354166666666,83.22916666666666,91.26760563380282,90.0,171.92957604645696,127.45161290322581
107,175.13122999542753,68.75445816186557,176.677734375,84.3046875,90.25352112676057,90.0,172.65885670168842,128.32258064516128
108,175.76543209876544,70.03703703703704,177.33333333333334,85.33333333333334,89.2394366197183,90.0,173.3645731932463,129.19354838709677
109,176.34202103337907,71.3443072702332,177.92643229166666,86.29947916666667,88.22535211267606,90.0,174.04491289315564,130.06451612903226
110,176.86374028349337,72.66803840877915,178.453125,87.1875,87.2112676056338,90.0,174.69806317344165,130.93548387096774
111,177.33333333333334,74.0,178.90950520833334,87.98177083333334,86.19718309859155,90.0,175.32221140612938,131.80645161290323
112,177.75354366712392,75.33196159122085,179.29166666666666,88.66666666666667,85.1830985915493,90.0,175.91554496324395,132.67741935483872
113,178.12711476909007,76.6556927297668,179.595703125,89.2265625,84.16901408450704,90.0,176.47625121681045,133.5483870967742
114,178.45679012345678,77.96296296296296,179.81770833333334,89.64583333333333,83.15492957746478,90.0,177.002517538854,134.41935483870967
115,178.74531321444903,79.24554183813443,179.95377604166666,89.90885416666667,82.14084507042254,90.0,177.49253130139974,135.29032258064515
116,178.99542752629173,80.4951989026063,180.0,90.0,81.12676056338027,90.0,177.94447987647277,136.16129032258064
117,179.20987654320987,81.70370370370371,0.0,0.0,80.11267605633802,90.0,178.35655063609815,137.03225806451613
118,179.39140374942843,82.86282578875172,0.0,0.0,79.09859154929578,90.0,178.72693095230105,137.90322580645162
119,179.54275262917238,83.96433470507544,0.0,0.0,78.08450704225352,90.0,179.05380819710652,138.7741935483871
120,179.66666666666666,85.0,0.0,0.0,77.07042253521128,90.0,179.3353697425397,139.6451612903226
121,179.76588934613625,85.96159122085048,0.0,0.0,76.05633802816901,90.0,179.56980296062568,140.51612903225805
122,179.84316415180612,86.84087791495199,0.0,0.0,75.04225352112675,90.0,179.7552952233896,141.38709677419354
123,179.90123456790124,87.62962962962963,0.0,0.0,74.0281690140845,90.0,179.89003390285657,142.25806451612902
124,179.94284407864654,88.3196159122085,0.0,0.0,73.01408450704224,90.0,179.97220637105164,143.1290322580645
125,179.97073616826702,88.90260631001371,0.0,0.0,72.0,90.0,180.0,144.0
126,179.98765432098764,89.37037037037038,0.0,0.0,0.0,0.0,0.0,0.0
127,179.99634202103337,89.71467764060357,0.0,0.0,0.0,0.0,0.0,0.0
128,179.99954275262917,89.9272976680384,0.0,0.0,0.0,0.0,0.0,0.0
129,180.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
130,180.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
131,180.0,91.01408450704226,0.0,0.0,0.0,0.0,0.0,0.0
132,180.0,92.02816901408451,0.0,0.0,0.0,0.0,0.0,0.0
133,180.0,93.04225352112677,0.0,0.0,0.0,0.0,0.0,0.0
134,180.0,94.05633802816902,0.0,0.0,0.0,0.0,0.0,0.0
135,180.0,95.07042253521126,0.0,0.0,0.0,0.0,0.0,0.0
136,180.0,96.08450704225352,0.0,0.0,0.0,0.0,0.0,0.0
137,180.0,97.09859154929578,0.0,0.0,0.0,0.0,0.0,0.0
138,180.0,98.11267605633803,0.0,0.0,0.0,0.0,0.0,0.0
139,180.0,99.12676056338027,0.0,0.0,0.0,0.0,0.0,0.0
140,180.0,100.14084507042253,0.0,0.0,0.0,0.0,0.0,0.0
141,180.0,101.15492957746478,0.0,0.0,0.0,0.0,0.0,0.0
142,180.0,102.16901408450704,0.0,0.0,0.0,0.0,0.0,0.0
143,180.0,103.1830985915493,0.0,0.0,0.0,0.0,0.0,0.0
144,180.0,104.19718309859155,0.0,0.0,0.0,0.0,0.0,0.0
145,180.00000000000003,105.21126760563382,0.0,0.0,0.0,0.0,0.0,0.0
146,180.0,106.22535211267606,0.0,0.0,0.0,0.0,0.0,0.0
147,180.0,107.2394366197183,0.0,0.0,0.0,0.0,0.0,0.0
148,180.0,108.25352112676056,0.0,0.0,0.0,0.0,0.0,0.0
149,179.99999999999997,109.26760563380282,0.0,0.0,0.0,0.0,0.0,0.0
150,179.99999999999997,110.28169014084506,0.0,0.0,0.0,0.0,0.0,0.0
151,180.0,111.29577464788733,0.0,0.0,0.0,0.0,0.0,0.0
152,180.0,112.30985915492957,0.0,0.0,0.0,0.0,0.0,0.0
153,180.0,113.32394366197184,0.0,0.0,0.0,0.0,0.0,0.0
154,180.0,114.33802816901408,0.0,0.0,0.0,0.0,0.0,0.0
155,180.0,115.35211267605635,0.0,0.0,0.0,0.0,0.0,0.0
156,180.0,116.36619718309859,0.0,0.0,0.0,0.0,0.0,0.0
157,180.0,117.38028169014086,0.0,0.0,0.0,0.0,0.0,0.0
158,180.0,118.3943661971831,0.0,0.0,0.0,0.0,0.0,0.0
159,180.0,119.40845070422534,0.0,0.0,0.0,0.0,0.0,0.0
160,180.0,120.42253521126761,0.0,0.0,0.0,0.0,0.0,0.0
161,180.0,121.43661971830986,0.0,0.0,0.0,0.0,0.0,0.0
162,180.0,122.45070422535211,0.0,0.0,0.0,0.0,0.0,0.0
163,180.0,123.46478873239437,0.0,0.0,0.0,0.0,0.0,0.0
164,180.0,124.47887323943662,0.0,0.0,0.0,0.0,0.0,0.0
165,180.0,125.49295774647888,0.0,0.0,0.0,0.0,0.0,0.0
166,180.0,126.50704225352112,0.0,0.0,0.0,0.0,0.0,0.0
167,180.0,127.52112676056338,0.0,0.0,0.0,0.0,0.0,0.0
168,180.0,128.53521126760563,0.0,0.0,0.0,0.0,0.0,0.0
169,180.0,129.5492957746479,0.0,0.0,0.0,0.0,0.0,0.0
170,180.0,130.56338028169014,0.0,0.0,0.0,0.0,0.0,0.0
171,180.0,131.57746478873239,0.0,0.0,0.0,0.0,0.0,0.0
172,180.0,132.59154929577466,0.0,0.0,0.0,0.0,0.0,0.0
173,180.0,133.6056338028169,0.0,0.0,0.0,0.0,0.0,0.0
174,180.0,134.61971830985914,0.0,0.0,0.0,0.0,0.0,0.0
175,180.0,135.6338028169014,0.0,0.0,0.0,0.0,0.0,0.0
176,180.0,136.64788732394368,0.0,0.0,0.0,0.0,0.0,0.0
177,180.0,137.66197183098592,0.0,0.0,0.0,0.0,0.0,0.0
178,180.0,138.67605633802816,0.0,0.0,0.0,0.0,0.0,0.0
179,180.0,139.69014084507043,0.0,0.0,0.0,0.0,0.0,0.0
180,180.0,140.70422535211267,0.0,0.0,0.0,0.0,0.0,0.0
181,180.0,141.7183098591549,0.0,0.0,0.0,0.0,0.0,0.0
182,180.0,142.73239436619718,0.0,0.0,0.0,0.0,0.0,0.0
183,180.0,143.74647887323943,0.0,0.0,0.0,0.0,0.0,0.0
184,180.0,144.7605633802817,0.0,0.0,0.0,0.0,0.0,0.0
185,180.0,145.77464788732394,0.0,0.0,0.0,0.0,0.0,0.0
186,180.0,146.7887323943662,0.0,0.0,0.0,0.0,0.0,0.0
187,180.0,147.80281690140845,0.0,0.0,0.0,0.0,0.0,0.0
188,180.0,148.8169014084507,0.0,0.0,0.0,0.0,0.0,0.0
189,180.0,149.83098591549296,0.0,0.0,0.0,0.0,0.0,0.0
190,180.0,150.8450704225352,0.0,0.0,0.0,0.0,0.0,0.0
191,180.0,151.85915492957744,0.0,0.0,0.0,0.0,0.0,0.0
192,180.0,152.8732394366197,0.0,0.0,0.0,0.0,0.0,0.0
193,180.0,153.88732394366198,0.0,0.0,0.0,0.0,0.0,0.0
194,180.0,154.90140845070422,0.0,0.0,0.0,0.0,0.0,0.0
195,180.0,155.91549295774647,0.0,0.0,0.0,0.0,0.0,0.0
196,180.0,156.92957746478874,0.0,0.0,0.0,0.0,0.0,0.0
197,180.0,157.943661971831,0.0,0.0,0.0,0.0,0.0,0.0
198,180.0,158.95774647887325,0.0,0.0,0.0,0.0,0.0,0.0
199,180.0,159.9718309859155,0.0,0.0,0.0,0.0,0.0,0.0
200,180.0,160.98591549295776,0.0,0.0,0.0,0.0,0.0,0.0
201,180.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0
